,TweetId,Replyto,conversationId,username,rawContent,language,date,location,likeCount,replyCount,retweetCount,followersCount,renderedDescription,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,url,hashtags,source
578,1344743733988831233,,1344743733988831233,Riobo14,"Después de haber sido el mejor entrenador de la historia del fútbol,  Ferguson tiene la vejez soñada: chupar whisky/vino y no perderse un solo partido del Manchester United. Feliz cumpleaños al más grande de todos. https://t.co/9k8WS334Gs",es,2020-12-31 20:34:24+00:00,"Bogota, Colombia",1,0,0,171,,849,7414,34038,0,243,https://twitter.com/Riobo14/status/1344743733988831233,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
579,1344743480493543438,1.3447195329932247e+18,1344719532993224704,kinngzlee,@goal Manchester United - Bruno Fernandez,en,2020-12-31 20:33:24+00:00,,3,2,0,1046,"Culer || UX/UI developer || industrial engineer || Project manager || tech enthusiast || forever messi🐐🐐
link to my portfolio: dribbble.com/kinngzlee",845,2321,5576,0,384,https://twitter.com/kinngzlee/status/1344743480493543438,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
580,1344743398134190080,,1344743398134190080,Chuckson10,"He who laughs last , laughs the best  ! 
Thank you my darling Manchester United for putting smiles on our faces by finishing the year 2020 excellently on high , hopefully 2021 will be far better 🔴💪💪
Happy New Year 🎉🎉 #MUFC_FAMILY",en,2020-12-31 20:33:04+00:00,,0,0,0,145,"God comes first in everything 🙏
Can't detach from football matters ,  Man Utd #MUFC , man of peace",217,8662,1085,0,1542,https://twitter.com/Chuckson10/status/1344743398134190080,['MUFC_FAMILY'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
581,1344743232480161793,,1344743232480161793,freshyvibez,"From the start of this video, I thought it was 1980’s Manchester United playing",en,2020-12-31 20:32:25+00:00,"Lagos, Nigeria",0,0,0,4748,Producer 🪄Mixing Engineer 🎼 👩‍🎤 𝗦𝗼𝗻𝗴 𝗪𝗿𝗶𝘁𝗲𝗿 📃.  📩: freshymanagement@outlook.com IG: Freshyvibez Sarz academy graduate 👨‍🎓 2022,997,33691,60960,11,2701,https://twitter.com/freshyvibez/status/1344743232480161793,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
582,1344743182735699970,1.3447413462597181e+18,1344741346259718150,JeanPrincipE9,"@NordiMukiele @sport_cover Sing For Manchester United,❤️",en,2020-12-31 20:32:13+00:00,,0,0,0,102,Jesus Christ is King 👑,22,6134,3950,1,1820,https://twitter.com/JeanPrincipE9/status/1344743182735699970,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
583,1344743181070569480,,1344743181070569480,Francois1978a,Happy new year to all my friends and family of Manchester United. Have a blast!!! #MUFC_FAMILY,en,2020-12-31 20:32:13+00:00,,2,0,0,791,Manchester United - Red is my colour and did I say I love UNITED!!!,873,15300,8092,6,16,https://twitter.com/Francois1978a/status/1344743181070569480,['MUFC_FAMILY'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
584,1344743073495060485,,1344743073495060485,AdanRodrguez12,"HOOOY ES EL CUMPLEAÑOS DE MI HEROE! MI IDOLO! PRINCIPAL RESPONSABLE DE MI PASION HACIA MI HISTORICO #ManchesterUnited, EL MEJOR DIRECTOR TECNICO Y FIGURA DEL FUTBOL Y DEPORTE MUNDIAL, EL SI ES UN PERSONAJE LEGENDARIO
#SirAlexFerguson 
#GloryGloryManchesterUnited
#DEPORTEDECALIDAD https://t.co/lHyhUnBmSd",es,2020-12-31 20:31:47+00:00,,0,0,0,2,BE REAL,0,13392,669,3,4399,https://twitter.com/AdanRodrguez12/status/1344743073495060485,"['ManchesterUnited', 'SirAlexFerguson', 'GloryGloryManchesterUnited', 'DEPORTEDECALIDAD']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
585,1344743045170929666,1.3447366422051471e+18,1344736642205147137,stockportjr,@OfficialScottyT Rumours about as well Scott that Manchester United's main transfer target flew in from Dortmund on a private jet for the get together with some of his England teammates. 😆,en,2020-12-31 20:31:40+00:00,"Flixton, England",0,0,0,261,"Born Edgeley. Horse Racing Fan. Support County Cricket - Lancashire CCC.
Life-long supporter of Stockport County FC. 
20th Century Humour.",182,11269,20054,18,211,https://twitter.com/stockportjr/status/1344743045170929666,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
586,1344742937771565056,,1344742937771565056,MuhammedKuns,"Happy birthday sir Alex
#ManchesterUnited",en,2020-12-31 20:31:15+00:00,,0,0,0,571,Enforcing the movement... life of an engineer👷  ifb💯,564,347,3827,0,46,https://twitter.com/MuhammedKuns/status/1344742937771565056,['ManchesterUnited'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
587,1344742747782189065,,1344742747782189065,isearch247,"Tommy Docherty – manager of many clubs, quips, anecdotes and one-liners - https://t.co/VuFCxjHyiI

Tommy Docherty (back) says his biggest regret was leaving Scotland for Manchester United
Tommy Docherty, who has died at the age of 92, will be remembered as one of football... https://t.co/qjadA6ZPaQ",en,2020-12-31 20:30:29+00:00,,0,0,0,1804,"newsatw.com email admin@https://t.co/dwOcWurHth
Hikerstore.co.uk
thebootboutique.co.uk 
thebikinicalendar.com email admin@https://t.co/ZjaSaJyt4u",1785,722036,13,47,131678,https://twitter.com/isearch247/status/1344742747782189065,,"<a href=""https://hikerstore.co.uk"" rel=""nofollow"">isearch247</a>"
588,1344742717918625792,,1344742717918625792,loubylouclown,"Have an evening full of laughter and let's make some MAGIC for this 2021✨
.
Love The Wilkies 💜✌️
.
#peaceout2020 @ Manchester, United Kingdom https://t.co/aCzFALcWs1",en,2020-12-31 20:30:22+00:00,United Kingdom,0,0,0,629,"The North West's Number 1 Children's Entertainer & Magic Maker! 💫🎉💜 
Available to book for any Children's Parties or Events! Now booking for VIRTUAL PARTIES!",772,2711,2306,0,377,https://twitter.com/loubylouclown/status/1344742717918625792,['peaceout2020'],"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
589,1344742653641035791,,1344742653641035791,pdbrebbe,Manchester United forward Edinson Cavani handed three-match ban by FA over social media post news https://t.co/h1qbzlzVYt,en,2020-12-31 20:30:07+00:00,,0,0,0,8645,online-bargain.org/BestProducts4Y…😀internetreviewer.net/?aid=63,12157,194357,53864,912,65897,https://twitter.com/pdbrebbe/status/1344742653641035791,,"<a href=""http://online-bargain.org/BestProducts4You"" rel=""nofollow"">BestProducts4you</a>"
590,1344742643415339008,,1344742643415339008,IndoSport,"Former Manchester United and Scotland manager Tommy Docherty dies aged 92 
https://t.co/7bSSWgs14c https://t.co/3mPneI2XYB",en,2020-12-31 20:30:04+00:00,Ireland,3,0,0,80411,"#Breaking Sports news feed from @Independent_ie, Ireland's biggest news website.
Get in touch: digitalsport@independent.ie 
Submit using #IndoSubmit",295,231248,251,517,137379,https://twitter.com/IndoSport/status/1344742643415339008,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>"
591,1344742517581828096,,1344742517581828096,rocakay,"Thank you for the beautiful memories in 2020.

2021 will definitely be a better year for Manchester United https://t.co/Imre7Rhngc",en,2020-12-31 20:29:34+00:00,"California, USA",3,0,1,499,In a toxic relationship with Manchester United. Formula 1 and music lover.,1722,22068,6843,1,544,https://twitter.com/rocakay/status/1344742517581828096,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
592,1344742391538987009,,1344742391538987009,noddi73,Check out Super Reds Manchester United Football Club Away Shirt Pin Badge *FREE POSTAGE* https://t.co/JYEDp3HNfO ⁦@eBay_UK⁩ ⁦@ManUtd⁩ ⁦@premierleague⁩,en,2020-12-31 20:29:04+00:00,"Blackburn, England",0,0,0,40,"A Football fan, who collects, buys and sells sports badges.",44,3867,10,1,5,https://twitter.com/noddi73/status/1344742391538987009,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
593,1344742377521434624,,1344742377521434624,MaiBeNotNow,"v4.1.0 Update Celebration Campaign is underway!
Get 1 free Manchester United player of your choice now! #pescm #MUFC https://t.co/zBF8BE18Hb",en,2020-12-31 20:29:01+00:00,"Jakarta Barat, DKI Jakarta",1,0,0,302,,162,8533,9980,0,203,https://twitter.com/MaiBeNotNow/status/1344742377521434624,"['pescm', 'MUFC']","<a href=""http://www.konami.jp/pescm"" rel=""nofollow"">PES CLUB MANAGER</a>"
594,1344742341916184577,,1344742341916184577,FACupWembley,"Manchester United’s Tommy Docherty and Martin Buchan - FA Cup winners 1977

#MUFC #ManchesterUnited #FACupFinal 

#RIPTommyDocherty 

@UtdBeforFergie @YesterdaysStars @FootballArchive https://t.co/v7QXBI0LOy",en,2020-12-31 20:28:53+00:00,,119,6,11,8218,"Hi, I’m Steve, taking a nostalgic look at FA Cup Finals and the Road to Wembley from 1923 to 2000. A mixture of pics, clips and proper football. ⚽️",32,7496,5612,61,3103,https://twitter.com/FACupWembley/status/1344742341916184577,"['MUFC', 'ManchesterUnited', 'FACupFinal', 'RIPTommyDocherty']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
595,1344742250761187328,,1344742250761187328,ComentarioUdeC,"#DelaWeb

Fallece Tommy Docherty, extécnico del Manchester United
https://t.co/cDgb0z9Gq3 https://t.co/5KwSxCmVKW",es,2020-12-31 20:28:31+00:00,,0,0,0,1689,,75,114828,33,63,111798,https://twitter.com/ComentarioUdeC/status/1344742250761187328,['DelaWeb'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
596,1344742242666352658,,1344742242666352658,MuroPoliticoMX,"#Deportes
Fallece Tommy Docherty, extécnico del Manchester United https://t.co/65MVCKh0iE",es,2020-12-31 20:28:29+00:00,México,0,0,0,2435,"Periodismo de Investigación - Hoy puede ser un gran día y mañana también! síguenos en facebook como: 
facebook.com/MuroPolitico",863,97470,904,40,53444,https://twitter.com/MuroPoliticoMX/status/1344742242666352658,['Deportes'],"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>"
597,1344742092355067904,,1344742092355067904,fanbolero,"Ridículo...

Esta es la publicación por la que Cavani no podrá jugar vs Aston Villa (Premier), City (EFL) y Watford (FA Cup), además de la multa y las clases a las que tiene que ir. Ustedes juzguen... 😤⚽🏴󠁧󠁢󠁥󠁮󠁧󠁿 #Cavani #FA #ManchesterUnited #futbol https://t.co/Ml7EYziG8o",es,2020-12-31 20:27:53+00:00,México,2,0,0,24885,TU DOSIS DE FUTBOL Noticias fútbol mexicano e internacional,592,79161,1555,61,38694,https://twitter.com/fanbolero/status/1344742092355067904,"['Cavani', 'FA', 'ManchesterUnited', 'futbol']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
598,1344741977171103765,1.3447252705913692e+18,1344725270591369222,Nobbys_Bet_Slip,@bet365 Manchester United and yes #ResultBTTS,en,2020-12-31 20:27:26+00:00,United Kingdom,0,0,0,87,⚽️ Norwich City @NCFC 💛💚      Boxing Fan 🥊,922,2578,2165,0,93,https://twitter.com/Nobbys_Bet_Slip/status/1344741977171103765,['ResultBTTS'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
599,1344741955130036235,,1344741955130036235,TheChips_Futbol,"Si hay una persona que pueda definirse coma alma y cuerpo de un equipo, ese sería Sir Alex Ferguson. Hablar del Manchester United es hablar del entrenador escocés. Felices 79 años.

🏆 13 Premier League 
🏆 2 Champions League
🏆 5 FA Cup
🏆 4 League Cup
🏆 1 Mundial de Clubes https://t.co/p8lLU2dHEh",es,2020-12-31 20:27:20+00:00,,16,0,1,59223,"Noticias, fichajes y anécdotas sobre el ámbito futbolístico.

info.thechipsfutbol@gmail.com",991,84566,779,373,32999,https://twitter.com/TheChips_Futbol/status/1344741955130036235,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
600,1344741922502545408,,1344741922502545408,lapecosasite,"Edinson Cavani ha sido sancionado con 3 partidos y una multa cercana a los 112.000 euros por un comentario en su Instagram en el que se refería a un amigo suyo como ""negrito"".

#PremierLeague | #ManchesterUnited https://t.co/hIbtWSQLNc",es,2020-12-31 20:27:13+00:00,,0,0,0,38,"Toda la actualidad del mundo del fútbol ⚽

Noticias de las ligas más importantes y fichajes 🔥",71,1023,352,0,326,https://twitter.com/lapecosasite/status/1344741922502545408,"['PremierLeague', 'ManchesterUnited']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
601,1344741671649460225,,1344741671649460225,FPLZERO,"TIP - Plan to transfer in Manchester City, Manchester United, Aston Villa and Burnley assets as these teams play 3 times between #BGW18 and  #DGW19 if possible 😎 #FPL #FPLCOMMUNITY",en,2020-12-31 20:26:13+00:00,"Utah, USA",1,0,0,8,A FPL Enthusiast | Manchester United fan | 2nd season playing FPL,15,240,230,0,24,https://twitter.com/FPLZERO/status/1344741671649460225,"['BGW18', 'DGW19', 'FPL', 'FPLCOMMUNITY']","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
602,1344741575293890563,1.344671771644076e+18,1344671771644076033,darwin_FLO1999,"@ManUtd_Es @ECavaniOfficial CAVANI SOS UN GRANDE NO TE LARGUES DEL MANCHESTER UNITED POR UN ERROR DE LOS DIRECTIVOS DE LIGA SIGUE Y DEMOSTRALE LO QUE SOS 
ONE LOVE MAN UTD.",es,2020-12-31 20:25:50+00:00,someday in old trafford,0,0,0,15,,193,6157,3596,1,1041,https://twitter.com/darwin_FLO1999/status/1344741575293890563,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
603,1344741567807041536,,1344741567807041536,iancraigie1989,People still getting dolled up for hogmanay on lockdown and here's me in my Batman jammies with my Manchester United dressing gown watching Sons Of Anarchy.....I'm doing it right 👌,en,2020-12-31 20:25:48+00:00,inverness,4,1,0,167,MUFC - Aberdeen FC - Football - Family,285,7231,2725,4,82,https://twitter.com/iancraigie1989/status/1344741567807041536,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
604,1344741500312309761,,1344741500312309761,ChoDeportes,Feliz Año Nuevo a le mejor hinchado del mundo a la del Manchester United que este 2021 sea el mejor para ustedes y para el club de nuestros amores ❤️🛑 https://t.co/i2r4UsCo5V,es,2020-12-31 20:25:32+00:00,Capital del mundo,3,0,0,217,Manchester United👺 Liga de Quito🤍💙❤️ Ecuador🇪🇨,536,3167,7299,0,821,https://twitter.com/ChoDeportes/status/1344741500312309761,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
605,1344741291133792256,,1344741291133792256,EmmanuelNigel90,"Celebrating a Birthday

""One of the greatest football managers was gifted with life on December 31st, 1941. You have made me like Manchester United 
Happy 79th Birthday Sir Alex Ferguson!""

Emmanuel Nigel
Piemonte House
""Fiducia Et Amare"" https://t.co/flE8UcpOIW",en,2020-12-31 20:24:42+00:00,"Kitgum, Uganda",1,0,0,892,"Director, Writer & Poet at Piemonte House.

Secretary General at NUSDF.

I am Meticulous and Candid.

Catholic Christian.

Man United Fan 2000 To Date.",1943,2862,9572,0,1414,https://twitter.com/EmmanuelNigel90/status/1344741291133792256,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
606,1344741140235481088,,1344741140235481088,smithy1155_Bot,"The news at  21:24:06 News Source: The Guardian Title: Tommy Docherty, former Manchester United and Scotland manager, dies aged 92 - The Guardian https://t.co/ULmIX1cufj #RaspberryPi #IoT #Python #headlines #news",en,2020-12-31 20:24:06+00:00,Spain,0,0,0,152,"A robot may not injure a human being or, through inaction, allow a human being to come to harm.

A bot running on a #RaspberryPi",59,20128,682,65,1136,https://twitter.com/smithy1155_Bot/status/1344741140235481088,"['RaspberryPi', 'IoT', 'Python', 'headlines', 'news']","<a href=""http://www.raspberrypi.org"" rel=""nofollow"">A Tweeting Raspberry Pi</a>"
607,1344741137672769561,,1344741137672769561,brasil247,"Tommy Docherty, ex-técnico do Manchester United, morre aos 92 anos
https://t.co/06Xy9HAjzL",es,2020-12-31 20:24:05+00:00,"São Paulo, SP",10,1,5,668488,"Jornalismo independente, progressista, 24 horas por dia, 7 dias por semana. Assine: (brasil247.com/apoio) Telegram: t.me/brasil247ofici… 📢",681,289371,938,2066,17018,https://twitter.com/brasil247/status/1344741137672769561,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
608,1344741124045471744,,1344741124045471744,VincentAttaMen,"OFFICIAL: Edinson Cavani banned for 3 games and fined $136,000 for 'racist' Instagram post. 

The Manchester United striker used the word 'negrito' in a social media post.

Games he will miss:
Aston Villa - Premier League 
Man City - EFL Cup Semi-Final
Watford - FA Cup https://t.co/UmpSHBKHBw",en,2020-12-31 20:24:02+00:00,,2,0,1,143,Sports writer and broadcaster | Arsenal and Barça fan,1152,944,3993,0,801,https://twitter.com/VincentAttaMen/status/1344741124045471744,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
609,1344741087487922191,,1344741087487922191,MahmoodAbu_,That Portuguese machinery in Manchester United!,en,2020-12-31 20:23:53+00:00,,0,0,0,403,A combined ex rerum natura and Keynesian,712,11811,8636,3,127,https://twitter.com/MahmoodAbu_/status/1344741087487922191,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
610,1344741055363743744,,1344741055363743744,quinn_utd,"Still a couple of hours till the new year.
To everything Manchester United, thank you for making me survive through the crazy year. 

Let’s get 2021",en,2020-12-31 20:23:46+00:00,"Latulipe-et-Gaboury, Québec",48,0,4,2402,🇧🇿 🇮🇹 lauryn hill stan account | Manchester United 💕 | Rooney 🤍 | memes,141,22569,452,9,7696,https://twitter.com/quinn_utd/status/1344741055363743744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
611,1344741030856450050,,1344741030856450050,CrucialGoal,"Manchester United 1 - Wolves 0
3 Crucial Goal pts. to Rashford @MarcusRashford",en,2020-12-31 20:23:40+00:00,,0,1,0,67,"Crucial Goal nace como un indicador que busca al jugador más determinante de cada equipo.
An index searching for the most important player for each team.",1139,9944,19,1,10,https://twitter.com/CrucialGoal/status/1344741030856450050,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
612,1344740994496000001,1.3447409929944474e+18,1344740992994447362,RodneyMcCain,"In tribute to Tommy, over the next few days I will be posting up links to my in-depth series on his time in charge at Old Trafford, which hopefully will be informative for younger Reds, a clue to why he was adored by so many Reds.
#RIPDoc #MUFC #UTFR #ManchesterUnited @ManUtd",en,2020-12-31 20:23:31+00:00,"Little Rock, Arkansas",4,1,0,979,Exiled Norn Irishman 💚| Lifelong M.U.F.C.🔴⚪️⚫️ & Linfield 💙fan| Football writer| #FPL addict| Jesus follower| Shadowed by @LouMacari10 & @NormanWhiteside,954,20427,54370,1,1098,https://twitter.com/RodneyMcCain/status/1344740994496000001,"['RIPDoc', 'MUFC', 'UTFR', 'ManchesterUnited']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
613,1344740992994447362,,1344740992994447362,RodneyMcCain,"#TommyDocherty was the manager of Manchester United when I first became a Red, albeit unknown to him &amp; me, I only seen his last game as United boss- what a way to sign off!
It’s deeply saddening to hear of The Doc’s passing; he gave so much to United fans for 5 years in the 1970s",en,2020-12-31 20:23:31+00:00,"Little Rock, Arkansas",36,2,1,979,Exiled Norn Irishman 💚| Lifelong M.U.F.C.🔴⚪️⚫️ & Linfield 💙fan| Football writer| #FPL addict| Jesus follower| Shadowed by @LouMacari10 & @NormanWhiteside,954,20427,54370,1,1098,https://twitter.com/RodneyMcCain/status/1344740992994447362,['TommyDocherty'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
614,1344740861909864460,,1344740861909864460,IndyFootball,Manchester United striker Edinson Cavani has been banned for three games https://t.co/DE065Ay9z2,en,2020-12-31 20:23:00+00:00,United Kingdom,4,0,1,97943,"Football news, comment and features. Facebook: facebook.com/TheIndependent… Instagram: instagram.com/independentspo…",101,213364,133,1306,61025,https://twitter.com/IndyFootball/status/1344740861909864460,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
615,1344740803332231173,1.3447200360958116e+18,1344720036095811586,teufer666,"@profundamentea1 @TioYabi31 Espero que @ClubNecaxa  se fije en Nicolas guerra un jugador con tremendas condiciones así podríamos hacer caja con su venta, para  angelo... Buscar algún equipo chino o de Emiratos que quiera contar con un ex manchester united.",es,2020-12-31 20:22:46+00:00,"Ovalle, Chile",2,0,0,187,🤘💙,617,1270,2222,0,52,https://twitter.com/teufer666/status/1344740803332231173,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
616,1344740602722791429,,1344740602722791429,Footber2,"Mañana para empezar el año tenemos dos partidos en la Premier. 
Everton - West Ham 
Manchester United - Aston Villa",es,2020-12-31 20:21:58+00:00,,0,0,0,7,Toda la información deportiva,227,20,1,0,1,https://twitter.com/Footber2/status/1344740602722791429,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
617,1344740514495664136,1.344737922646487e+18,1344732525856509952,Iam_kristians,@GeolabIV Pardon j’inclus jamais dans ce classement mogo a trop livré à Manchester united coupet à sa place,fr,2020-12-31 20:21:37+00:00,,0,1,1,3655,Fortis Fortuna Adiuvat 🤲🏾,1337,200370,18236,43,409,https://twitter.com/Iam_kristians/status/1344740514495664136,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
618,1344740494459375616,,1344740494459375616,Riau24Com,"Karena Alasan Rasial, Cavani Dari Manchester United Dilarang Bermain Selama Tiga Pertandingan https://t.co/NPjgtJDeeD",in,2020-12-31 20:21:32+00:00,Pekanbaru,0,0,0,2543,Portal Berita Riau Pekanbaru | Index of Riau #Riau #Pekanbaru #Kampar #Siak #Inhu #Inhil #Bengkalis #Rohil #Meranti #Dumai #Kuansing #Pelalawan #Rohul,302,186417,21,7,95740,https://twitter.com/Riau24Com/status/1344740494459375616,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"
619,1344740442550792192,,1344740442550792192,stfleur29,Stadium is all completed #LEGO #ManchesterUnited #soccer https://t.co/n9ZgMW2ams,en,2020-12-31 20:21:20+00:00,"St Paul, MN",2,1,0,109,"Father,Husband,Son,soccer lover, Community leader ,Haitian",971,1864,2983,1,1029,https://twitter.com/stfleur29/status/1344740442550792192,"['LEGO', 'ManchesterUnited', 'soccer']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
620,1344740423655428096,,1344740423655428096,zengreenyoda,Manchester United and Solksjaer have come under heavy criticism from us &amp; pundits. But praise deserved must be given; Solksjaer showing resiliency in steering United in right direction. They  just need the consistency &amp; ruthlessness of their illustrious past great teams. https://t.co/6aLQ63xlU1,en,2020-12-31 20:21:15+00:00,,0,0,1,84,"Deep thinker, curious, and advocate for embracing other (uniqueness and individuality) in order to consolidate each other.",7,21467,2901,1,8867,https://twitter.com/zengreenyoda/status/1344740423655428096,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
621,1344740369506869248,,1344740369506869248,muscmaldives,Happy 2021 To All Manchester United fans in Maldives and around the globe. #MUFC #GGMU #OneUnitedMaldives #OfficialMUSC https://t.co/iVlOKPPJ72,en,2020-12-31 20:21:02+00:00,male maldives,12,1,2,798,Official @ManUtd Supporters Club in Maldives. musc.mv,285,12677,13533,4,480,https://twitter.com/muscmaldives/status/1344740369506869248,"['MUFC', 'GGMU', 'OneUnitedMaldives', 'OfficialMUSC']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
622,1344740361692876800,,1344740361692876800,futbolecuador,Exagerada actitud tomada con el Matador (OFICIAL) Edinson Cavani suspendido tres partidos con #ManchesterUnited por su comentario de “Negrito” calificado como racista https://t.co/epKik3nrEX https://t.co/rRidW0E9LS,es,2020-12-31 20:21:00+00:00,Ecuador,3,0,0,270051,App: push.futbolecuador.com Telegram: t.me/futbolecuadorc… Spotify: open.spotify.com/show/15K9B6kRj…,95,370763,324,810,247207,https://twitter.com/futbolecuador/status/1344740361692876800,['ManchesterUnited'],"<a href=""http://www.misiva.com.ec"" rel=""nofollow"">misiva.com.ec</a>"
623,1344740143463337986,,1344740143463337986,manutdnewsonly,Aaron Wan-Bissaka topped the tackling stats for 2020 (from The Athletic) https://t.co/67VOlxLAzd #UtdTalk #United #ManUTD #ManchesterUnited https://t.co/5BDkeYvPug,en,2020-12-31 20:20:08+00:00,,0,0,0,31462,Manchester United FC Fan Page. NOT linked to Official Club #UnitedArmy #RedDevils #MUFCFamily #MUFC #ManUTD #ManchesterUnited,5222,300740,37,166,83288,https://twitter.com/manutdnewsonly/status/1344740143463337986,"['UtdTalk', 'United', 'ManUTD', 'ManchesterUnited']","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>"
624,1344740013976727552,,1344740013976727552,dpollockart,Sorted out some of my portfolios over the hols and here are some of the #MUFC subjects I have drawn over the years. 🔴⚽️⚫️ #ManchesterUnited #ManUtd https://t.co/YMdqgdhFYB,en,2020-12-31 20:19:38+00:00,"Monaghan, Ireland",33,7,8,1180,,807,1375,2112,2,493,https://twitter.com/dpollockart/status/1344740013976727552,"['MUFC', 'ManchesterUnited', 'ManUtd']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
625,1344739923446935558,1.3447396584675942e+18,1344739430867886084,adrieljv,@guiskd13 @FoxSportsBrasil Slk mano eu também que nem gosto do Manchester United já entrei em shok aqui,pt,2020-12-31 20:19:16+00:00,,0,0,0,476,,497,38181,151304,0,2837,https://twitter.com/adrieljv/status/1344739923446935558,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
626,1344739901779095552,,1344739901779095552,andythephotoDr,Manchester United snooker club #andythephotodr https://t.co/yUvLrF1fvi,en,2020-12-31 20:19:11+00:00,"Kilmarnock, Scotland",4,0,1,9437,"Photo Colourisation and Repair, for a quote contact me at andyphotodr@gmail.com Online Shop at tshirtstudio.com/marketplace/an…",4241,50817,66905,30,8676,https://twitter.com/andythephotoDr/status/1344739901779095552,['andythephotodr'],"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
627,1344739860570136586,,1344739860570136586,GuiaFutebolPlus,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 Revelado no Gillingham, o ex-zagueiro Steve Bruce completa 60 anos. Passou por Norwich, Manchester United, Birmingham e Sheffield Utd. Como técnico, comandou o Sheffield Utd, Cr. Palace, Birmingham, Sunderland, Hull, Aston Villa, Sheffield Wed e Newcastle, onde está atualmente https://t.co/xMs181Q0cb",pt,2020-12-31 20:19:01+00:00,Brasil,6,0,2,7862,Expansão do @OGuiadoFutebol com cobertura especializada na história do futebol.,1,14352,1926,26,14077,https://twitter.com/GuiaFutebolPlus/status/1344739860570136586,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
